ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Medal
49287,Hiroshi Hoketsu,M,71.0,168.0,62.0,Japan,JPN,2012,,Equestrianism,Bronze
17773,Samuel Campis,M,27.0,180.0,72.0,Mexico,MEX,1976,Montreal,Basketball,Gold
107199,Martin Schmitt,M,20.0,181.0,65.0,Germany,GER,1998,Nagano,Ski Jumping,Bronze
131926,"Percival ""Percy"" Wyer",M,44.0,152.0,45.0,Canada,CAN,1928,Amsterdam,Athletics,Silver
98649,Hctor Juan Ramrez Guerra,M,21.0,176.0,66.0,Cuba,CUB,1964,,Gymnastics,Silver
118224,Lauri Esko Olavi Tamminen,M,28.0,184.0,88.0,Finland,FIN,1948,London,Athletics,Silver
130701,Yvette Winifred Williams (-Corlett),F,23.0,176.0,65.0,New Zealand,NZL,1952,Helsinki,Athletics,Silver
130036,Adam James Whitehead,M,20.0,183.0,77.0,Great Britain,GBR,2000,Sydney,Swimming,Silver
42463,Santiago Grassi,M,19.0,187.0,82.0,Argentina,ARG,2016,Rio de Janeiro,Swimming,Gold
29594,"Osmiro ""Osmar"" Barbosa dos Santos",M,27.0,175.0,65.0,Brazil,BRA,1996,Atlanta,Athletics,Bronze
119383,Lois Ann Testa (-Lynch),F,20.0,165.0,79.0,United States,USA,1956,Melbourne,Athletics,Bronze
131944,"James Robert ""Bob"" Wyman",M,26.0,,67.0,Great Britain,GBR,1936,Garmisch-Partenkirchen,Ice Hockey,Bronze
29506,Dorjiin Tsenddoo,M,25.0,,,Mongolia,MGL,1980,Lake Placid,Speed Skating,Silver
19691,"Wan Hei ""Matthew"" Chan",M,28.0,174.0,63.0,Hong Kong,HKG,1976,Montreal,Fencing,Gold
37124,Kurt Frey,M,22.0,,,Gustel V,GER,1936,Berlin,Sailing,Bronze
117796,Nobutaka Taguchi,M,17.0,173.0,68.0,Japan,JPN,1968,Mexico City,Swimming,Bronze
60903,Tatsuo Kitamura,M,24.0,171.0,64.0,Japan,JPN,1964,Innsbruck,Cross Country Skiing,Bronze
63665,Anna Sofia Kraft (-Sjstrm),F,18.0,170.0,66.0,Sweden,SWE,1984,Los Angeles,Swimming,Silver
6905,Ryan Bailey,M,23.0,193.0,82.0,United States,USA,2012,London,Athletics,Bronze
62355,Jana Komrskov,F,21.0,167.0,58.0,Czech Republic,CZE,2004,Athina,Gymnastics,Silver
94222,John Arvid Josef Pettersson,M,19.0,,,Sweden,SWE,1912,Stockholm,Cycling,Gold
96110,Ioan Pop,M,29.0,176.0,75.0,Romania,ROU,1984,Los Angeles,Fencing,Gold
69563,Li Yong-Ae,F,26.0,162.0,54.0,North Korea,PRK,1992,Barcelona,Athletics,Silver
34726,Bernadett Ferling,F,31.0,180.0,71.0,Hungary,HUN,2008,Beijing,Handball,Silver
76894,Kouty Mawenh,M,24.0,181.0,80.0,Liberia,LBR,1996,Atlanta,Athletics,Silver
43009,Anna Sergeyevna Grinyova,F,28.0,185.0,87.0,Russia,RUS,2016,Rio de Janeiro,Water Polo,Gold
61069,Charles Zeller Klauder,M,56.0,,,United States,USA,1928,Amsterdam,Art Competitions,Gold
104524,Masahiro Sakata,M,26.0,188.0,80.0,Japan,JPN,1988,Seoul,Rowing,Silver
116555,"Jennifer Lee ""Jenny"" Sunderland (-Couch)",F,18.0,161.0,50.0,Australia,AUS,1972,Munich,Gymnastics,Bronze
74598,Dilshod Mansurov,M,20.0,166.0,55.0,Uzbekistan,UZB,2004,Athina,Wrestling,Gold
72155,Clotilde Erminia Elisa Luisi Janicki (-Luisi de Podest),F,66.0,,,Uruguay,URU,1948,London,Art Competitions,Bronze
110489,lvaro Andrade e Silva,M,31.0,,,Portugal,POR,1952,,Fencing,Gold
103878,Tamara Nikolayevna Rylova,F,28.0,163.0,66.0,Soviet Union,URS,1960,Squaw Valley,Speed Skating,Bronze
17386,Ral Jlio de Almeida Pimenta Marques Caldeira,M,25.0,,,Portugal,POR,1952,Helsinki,Gymnastics,Gold
96520,Valeriya Leonidovna Potyomkina-Reznik,F,28.0,167.0,63.0,Russia,RUS,2014,Sochi,Short Track Speed Skating,Bronze
72597,"Charles Clinton ""Chuck"" Lyda",M,23.0,188.0,80.0,United States,USA,1976,Montreal,Canoeing,Gold
135190,Stefan Zoev,M,29.0,180.0,68.0,Bulgaria,BUL,1972,Munich,Gymnastics,Silver
31749,Carolina Eiras Rueda,F,18.0,,,Argentina,ARG,1988,Calgary,Alpine Skiing,Silver
44353,Gyeong Seong-Hyeon,M,23.0,176.0,83.0,South Korea,KOR,2014,Sochi,Alpine Skiing,Bronze
28257,Jairo Daz,M,27.0,168.0,,Colombia,COL,1972,Munich,Cycling,Silver
3883,Albert Per Andersson,M,17.0,,,Sweden,SWE,1920,Antwerpen,Gymnastics,Silver
81670,Mark Moore,M,22.0,181.0,71.0,Great Britain,GBR,1984,Sarajevo,Cross Country Skiing,Gold
30589,Christian Dumont,M,28.0,184.0,76.0,France,FRA,1992,Albertville,Biathlon,Silver
73435,Fabio Magni,M,33.0,175.0,58.0,Italy,ITA,2000,Sydney,Equestrianism,Bronze
67517,Andr Le Guillerm,M,23.0,,60.0,France,FRA,1948,London,Weightlifting,Silver
30599,Franck Dumoulin,M,24.0,171.0,73.0,France,FRA,1996,Atlanta,Shooting,Bronze
15799,Christian Brunner,M,19.0,172.0,67.0,Switzerland,SUI,1972,Munich,Cycling,Gold
130177,Caspar Widmer,M,31.0,175.0,,Switzerland,SUI,1906,Athina,Shooting,Gold
94009,Vratislav Petrek,M,38.0,,,Czechoslovakia,TCH,1948,London,Gymnastics,Bronze
33240,Roger Anibal Espinoza Ramrez,M,25.0,170.0,60.0,Honduras,HON,2012,London,Football,Silver
133363,Yu Seung-Min,M,22.0,178.0,72.0,South Korea-2,KOR,2004,Athina,Table Tennis,Gold
15032,Michel Briand,M,38.0,176.0,74.0,France,FRA,1968,Mexico City,Sailing,Silver
29843, Th Ngn Thng,F,19.0,147.0,47.0,Vietnam,VIE,2008,Beijing,Gymnastics,Silver
100645,Lorenzo Rico Daz,M,30.0,185.0,86.0,Spain,ESP,1992,Barcelona,Handball,Gold
63378,Edit Kovcs,F,26.0,162.0,56.0,Hungary,HUN,1980,Moskva,Fencing,Gold
133593,Theresa Zabell Lucas,F,31.0,164.0,53.0,Spain,ESP,1996,Atlanta,Sailing,Bronze
107513,"Francis Louis ""Frank"" Schreiner",M,25.0,,,Missouri Athletic Club-3,USA,1904,St. Louis,Water Polo,Bronze
121925,Andrew Lawrence Trim,M,27.0,178.0,84.0,Australia,AUS,1996,Atlanta,Canoeing,Bronze
59275,Ramezan Kheder,M,32.0,160.0,57.0,Iran,IRI,1976,Montreal,Wrestling,Gold
68101,Lee Sang-Hun,M,,,,South Korea,KOR,1948,London,Basketball,Bronze
84447,Mahmoud Namdjou,M,29.0,,56.0,Iran,IRI,1948,London,Weightlifting,Bronze
123869,Nevenko Vali,M,27.0,174.0,74.0,Yugoslavia,YUG,1960,Roma,Cycling,Silver
110564,Yadira Silva Llorente,F,30.0,159.0,55.0,Mexico,MEX,2016,,Table Tennis,Silver
125714,Nuria Velasco Pardo,F,19.0,164.0,42.0,Spain,ESP,2004,Athina,Rhythmic Gymnastics,Silver
120155,Saralee Thungthongkam,F,21.0,163.0,55.0,Thailand,THA,2000,Sydney,Badminton,Bronze
120400,Kristina Vladimirovna Timofeyeva,F,18.0,160.0,43.0,Russia,RUS,2012,London,Archery,Silver
6783,Kouroush Bagheri,M,22.0,182.0,94.0,Iran,IRI,2000,,Weightlifting,Gold
133745,Jaroslav Zajek,M,27.0,,,Czechoslovakia,TCH,1948,Sankt Moritz,Cross Country Skiing,Gold
30684,Marc Dunn,M,30.0,183.0,85.0,Canada-2,CAN,1996,,Beach Volleyball,Silver
43642,Lamine Guye,M,31.0,192.0,92.0,Senegal,SEN,1992,Albertville,Alpine Skiing,Gold
75986,Stanisaw Marusarz,M,18.0,180.0,76.0,Poland,POL,1932,Lake Placid,Ski Jumping,Silver
47164,Rita Heggli (-Schnenberger),F,25.0,165.0,56.0,Switzerland,SUI,1988,Seoul,Athletics,Bronze
92070,"John Clarence ""Jack"" Patrick",M,25.0,187.0,,United States,USA,1924,Paris,Rugby,Bronze
25608,Carl Davies,M,23.0,173.0,70.0,Great Britain,GBR,1988,Calgary,Biathlon,Gold
89504,Irn Orosz-rva,F,21.0,168.0,50.0,Hungary,HUN,1972,Munich,Athletics,Silver
54111,Marcella Jeandeau,F,20.0,,,Italy,ITA,1948,London,Athletics,Bronze
24204,Damian Cuesta Brooks,M,22.0,183.0,92.0,Cuba,CUB,2000,Sydney,Handball,Gold
89317,Alexandra Oquendo,F,32.0,189.0,75.0,Puerto Rico,PUR,2016,Rio de Janeiro,Volleyball,Gold
82895,Garbie Muguruza Blanco,F,22.0,182.0,73.0,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Bronze
81360,Sophie Moniotte,F,24.0,162.0,52.0,France-1,FRA,1994,Lillehammer,Figure Skating,Bronze
114155,Alois Stadlober,M,21.0,183.0,73.0,Austria,AUT,1984,Sarajevo,Cross Country Skiing,Bronze
12378,Olga Yevgenyevna Bludova-Safronova,F,24.0,171.0,62.0,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Gold
46584,Jzsef Htszeghy (Hatz-),M,32.0,,,Hungary,HUN,1936,Berlin,Fencing,Bronze
86054,"Donald Morgan ""Don"" Nielsen, Jr.",M,28.0,170.0,61.0,United States,USA,1980,Lake Placid,Biathlon,Bronze
30089,Frank Willem Drost,M,25.0,193.0,81.0,Netherlands,NED,1988,Seoul,Swimming,Bronze
54427,Ole Scavenius Jensen,M,31.0,,,Denmark,DEN,1952,Helsinki,Rowing,Gold
133699,Hillar Zahkna,M,24.0,173.0,70.0,Estonia,EST,1992,Albertville,Biathlon,Bronze
15286,Gyrgy Brdy,M,28.0,185.0,,Hungary,HUN,1936,Berlin,Water Polo,Silver
116163,Orhan Suda,M,20.0,,,Turkey,TUR,1936,Berlin,Cycling,Silver
6265,Daniel Ayora,M,16.0,179.0,76.0,Peru,PER,1980,Moskva,Swimming,Gold
129436,"Waltraud Weienberg (Wieland-, -Geiler)",F,40.0,172.0,67.0,West Germany,FRG,1984,Los Angeles,Shooting,Silver
117257,Richard Michael Symsyk,M,24.0,200.0,92.0,Canada,CAN,1968,Mexico City,Rowing,Bronze
39677,Kiril Gerasimov,M,30.0,,,Bulgaria,BUL,1976,Innsbruck,Ice Hockey,Silver
105813,Samuel Sarkpa,M,23.0,175.0,64.0,Liberia,LBR,1984,,Athletics,Bronze
51364,Hwang Chang-Ho,M,25.0,175.0,70.0,South Korea,KOR,1996,Atlanta,Wrestling,Gold
92232,Charles Paumier du Vergier,M,,,,Belgium,BEL,1908,London,Shooting,Bronze
67110,Nils Lauper,M,31.0,160.0,65.0,Switzerland,SUI,2014,Sochi,Freestyle Skiing,Bronze
110215,Pavel Sidorov,M,24.0,195.0,90.0,Kazakhstan,KAZ,2000,Sydney,Swimming,Silver
29625,Henk Marcel Dost,M,26.0,195.0,86.0,Netherlands,NED,1996,Atlanta,Athletics,Silver
87547,Paul Mauritz Nyman,M,31.0,182.0,77.0,Finland,FIN,1960,Roma,Cycling,Silver
89282,Patience Abena Opokua,F,23.0,,,Ghana,GHA,1992,Barcelona,Table Tennis,Gold
127184,Aleksandr Volkov,M,19.0,185.0,67.0,Russia,RUS,1998,,Ski Jumping,Gold
83637,Ahmed Musa Jouda,M,27.0,180.0,58.0,Sudan,SUD,1984,Los Angeles,Athletics,Silver
119647,Lon Thibaut,M,,,,France,FRA,1900,,Fencing,Silver
40132,"Jacob Spiker ""Jake"" Gibb",M,36.0,201.0,95.0,United States-1,USA,2012,London,Beach Volleyball,Gold
22547,Marie-Angline Colson,F,16.0,152.0,43.0,France,FRA,1992,Barcelona,Gymnastics,Gold
134175,Ivars Zdanovskis,M,31.0,,99.0,Latvia,LAT,1996,Atlanta,Weightlifting,Silver
127204,Yelena Yuryevna Volkova,F,20.0,180.0,71.0,Soviet Union,URS,1988,Seoul,Swimming,Gold
55713,Norman Charles Jones,M,36.0,177.0,81.0,Bermudes,BER,1960,Roma,Sailing,Gold
39060,Gaucher,M,,,,France,FRA,1900,Paris,Gymnastics,Silver
104605,Yevgeny Aleksandrovich Salakhov,M,33.0,184.0,80.0,Russia,RUS,2012,London,Canoeing,Bronze
56248,Juliana Ribeiro Cabral,F,18.0,169.0,60.0,Brazil,BRA,2000,Sydney,Football,Bronze
43070,Tiemen Groen,M,18.0,185.0,85.0,Netherlands,NED,1964,Tokyo,Cycling,Gold
107795,Uta Schtz,F,17.0,177.0,63.0,West Germany,FRG,1972,Munich,Swimming,Gold
128684,Yvonne Wansart,F,26.0,176.0,69.0,Germany,GER,2000,Sydney,Judo,Bronze
110733,"Eugene Scott ""Penny"" Simmons",M,33.0,175.0,76.0,Bermuda,BER,1972,Munich,Sailing,Silver
124573,"Gerardus Hubertus Wilhelmus ""Geert"" van Eijk",M,27.0,170.0,64.0,Netherlands,NED,1976,Montreal,Hockey,Gold
109195,Ibrahim Shameel,M,16.0,190.0,76.0,Maldives,MDV,2008,Beijing,Swimming,Gold
3105,Sait Altnordu,M,24.0,,,Turkey,TUR,1936,Berlin,Football,Silver
133949,Michael Zanier,M,29.0,180.0,86.0,Italy,ITA,1992,Albertville,Ice Hockey,Gold
74149,Hanne Malmberg,F,27.0,,,Denmark,DEN,1992,Barcelona,Cycling,Silver
24387,Taylor Curran,M,24.0,183.0,80.0,Canada,CAN,2016,,Hockey,Bronze
36986,Justin Freeman,M,29.0,180.0,79.0,United States,USA,2006,Torino,Cross Country Skiing,Silver
112135,Eric Boyd Smiley,M,45.0,188.0,72.0,Ireland,IRL,1996,Atlanta,Equestrianism,Gold
70610,Liu Limin,F,24.0,170.0,68.0,China,CHN,2000,,Swimming,Gold
67516,Drue Evelyn Le Guier (-Thomas),F,17.0,169.0,69.0,Australia,AUS,1976,Montreal,Swimming,Gold
14897,Emil William Breitkreutz,M,20.0,,,United States,USA,1904,St. Louis,Athletics,Silver
130499,Julia Willand,F,32.0,178.0,69.0,South Africa,RSA,2004,Athina,Beach Volleyball,Bronze
123146,Irina Ufimtseva,F,15.0,168.0,50.0,Russia,RUS,2000,Sydney,Swimming,Gold
57028,Matthews Kambale,M,31.0,157.0,50.0,Malawi,MAW,1984,Los Angeles,Athletics,Silver
70728,Judy Earline Veronica Livermore-Simpson,F,19.0,182.0,72.0,Great Britain,GBR,1980,Moskva,Athletics,Gold
52273,Ion Gheorghe Ionescu,M,26.0,167.0,68.0,Romania,ROU,1964,Tokyo,Football,Silver
123567,Konstantin Vyacheslavovich Ushkov,M,18.0,188.0,78.0,Russia,RUS,1996,Atlanta,Swimming,Bronze
65189,"Michael ""Mike"" Kurt",M,32.0,182.0,80.0,Switzerland,SUI,2012,,Canoeing,Bronze
109020,"Gabriele Seyfert (-Rger, -Messerschmidt, -Krner)",F,19.0,160.0,47.0,East Germany,GDR,1968,Grenoble,Figure Skating,Bronze
67668,Cline Lebrun,F,24.0,169.0,77.0,France,FRA,2000,Sydney,Judo,Silver
28063,Manuela Di Centa,F,21.0,164.0,55.0,Italy,ITA,1984,Sarajevo,Cross Country Skiing,Gold
29211,Burcu Dolunay,F,28.0,174.0,63.0,Turkey,TUR,2012,London,Swimming,Gold
128670,John Wanjau,M,26.0,173.0,56.0,Kenya,KEN,1984,Los Angeles,Boxing,Bronze
78025,Aya Mahmud Abdallah Muhammad Medany,F,19.0,172.0,63.0,Egypt,EGY,2008,Beijing,Modern Pentathlon,Gold
103049,Gerard Rowlinson,M,19.0,178.0,67.0,Great Britain,GBR,1960,,Swimming,Gold
118854,Andrew Taylor,M,24.0,182.0,92.0,Australia,AUS,1988,Seoul,Water Polo,Silver
118648,Margarita Tarradell Asencio,F,37.0,154.0,60.0,Cuba,CUB,2000,,Shooting,Gold
107180,Patrick Schmit,M,23.0,168.0,57.0,Luxembourg,LUX,1998,Nagano,Figure Skating,Silver
44879,Bertalan Hajts,M,26.0,173.0,75.0,Hungary,HUN,1992,,Judo,Silver
72684,William Jones Lyshon,M,24.0,,,United States,USA,1912,Stockholm,Wrestling,Gold
37067,Kazimierz Frelkiewicz,M,28.0,181.0,75.0,Poland,POL,1968,Mexico City,Basketball,Bronze
134769,Denis Yevgenyevich Zhivchikov,M,24.0,191.0,95.0,Kazakhstan,KAZ,2000,Sydney,Water Polo,Bronze
46951,Maaike Christiane Head,F,32.0,173.0,59.0,Netherlands,NED,2016,Rio de Janeiro,Rowing,Gold
41668,"William L. ""Bill"" Good",M,22.0,,82.0,United States,USA,1932,Los Angeles,Weightlifting,Bronze
45484,Han Song-I,F,19.0,186.0,65.0,South Korea,KOR,2004,Athina,Volleyball,Silver
97446,Jaime Puig Rofs,M,27.0,200.0,105.0,Spain,ESP,1984,Los Angeles,Handball,Gold
21616,Gerd Cintl,M,21.0,196.0,82.0,Germany,GER,1960,Roma,Rowing,Silver
11794,Steele Roy Bishop,M,19.0,187.0,81.0,Australia,AUS,1972,Munich,Cycling,Gold
49743,Hong Wei,M,26.0,192.0,86.0,China-2,CHN,2016,Rio de Janeiro,Badminton,Silver
82688,Olena Dmytrivna Movchan,F,31.0,156.0,54.0,Ukraine,UKR,2008,,Trampolining,Bronze
18746,Jos Mara Casanova,M,21.0,183.0,79.0,Argentina,ARG,1976,Montreal,Fencing,Silver
13590,"Theodore ""Ted"" Boronovskis",M,21.0,183.0,104.0,Australia,AUS,1964,Tokyo,Judo,Bronze
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24.0,,,Hungary,HUN,1956,,Gymnastics,Gold
50252,Juan Pablo Hourquebie,M,24.0,178.0,76.0,Argentina,ARG,2000,Sydney,Hockey,Bronze
53956,Paul Jarvie,M,23.0,175.0,72.0,Australia,AUS,1976,Montreal,Swimming,Gold
11250,Carlos Antonio Bianchi Lutti,M,21.0,183.0,78.0,Argentina,ARG,1932,Los Angeles,Athletics,Gold
47165,Anne Heggtveit (-Hamilton),F,17.0,160.0,51.0,Canada,CAN,1956,Cortina d'Ampezzo,Alpine Skiing,Gold
21460,Andrey Viktorovich Churilo,M,19.0,189.0,74.0,Belarus,BLR,2012,London,Athletics,Bronze
91273,Amiran Papinashvili,M,28.0,162.0,64.0,Georgia,GEO,2016,Rio de Janeiro,Judo,Bronze
13581,Anastasiya Valerivna Borodina,F,22.0,192.0,75.0,Ukraine,UKR,2004,Athina,Handball,Gold
131969,Robert Wyss,M,35.0,,,Switzerland,SUI,1936,Berlin,Water Polo,Bronze
94707,Gianfranco Claudio Sergio Pieri,M,23.0,191.0,81.0,Italy,ITA,1960,Roma,Basketball,Bronze
63837,Xaver Kraus,M,33.0,185.0,76.0,West Germany,FRG,1968,Grenoble,Biathlon,Silver
12603,Klaus Bodenmller,M,29.0,194.0,112.0,Austria,AUT,1992,,Athletics,Silver
53591,"Ivana ""Iva"" Janekov",F,25.0,158.0,54.0,Czech Republic,CZE,2010,Vancouver,Cross Country Skiing,Silver
18256,Jan-ke Thomas Carlberg,M,22.0,187.0,80.0,Sweden,SWE,1980,,Speed Skating,Bronze
91747,Pio Parolini,M,23.0,171.0,74.0,Switzerland,SUI,1964,Innsbruck,Ice Hockey,Bronze
12227,Milada Blakov,F,22.0,162.0,54.0,Czechoslovakia,TCH,1980,Moskva,Hockey,Silver
80543,Hiroshi Miwa,M,24.0,168.0,63.0,Japan,JPN,1964,Tokyo,Hockey,Gold
8033,Jessie Barr,F,23.0,175.0,58.0,Ireland,IRL,2012,London,Athletics,Bronze
110278,Antonn Siegl,M,,,,Czechoslovakia,TCH,1924,,Shooting,Bronze
40008,Chaker Ghezal,M,27.0,199.0,90.0,Tunisia,TUN,2004,Athina,Volleyball,Gold
115846,Lori Gail Strong (-Ballard),F,16.0,157.0,52.0,Canada,CAN,1988,Seoul,Gymnastics,Bronze
40137,Roger Patrick Gibbon,M,29.0,172.0,78.0,Trinidad and Tobago,TTO,1968,Mexico City,Cycling,Gold
60339,Kim Yeong-Jun,M,24.0,159.0,52.0,South Korea,KOR,1972,,Wrestling,Silver
110631,Macarena Mara Simari Birkner,F,29.0,168.0,60.0,Argentina,ARG,2014,Sochi,Alpine Skiing,Gold
83189,"Joseph C. ""Joe"" Mullins",M,22.0,183.0,70.0,Canada,CAN,1960,Roma,Athletics,Silver
32410,"Johan Aksel ""Jussi"" Elo",M,26.0,,,Finland,FIN,1924,Paris,Diving,Gold
12957,Boldyn Javkhlantgs,M,28.0,186.0,100.0,Mongolia,MGL,1992,,Wrestling,Silver
89842,Elisabeth Ostermeyer (-Schmidt),F,23.0,,,Germany,GER,1952,Helsinki,Gymnastics,Bronze
80777,Edward Russell Mockridge,M,23.0,,,Australia,AUS,1952,Helsinki,Cycling,Silver
111370,Iosif Srbu,M,26.0,179.0,79.0,Romania,ROU,1952,Helsinki,Shooting,Bronze
70538,Sergey Nikolayevich Litvinov,M,30.0,180.0,106.0,Soviet Union,URS,1988,Seoul,Athletics,Gold
84913,Clstine N'Drin,F,12.0,169.0,56.0,Cote d'Ivoire,CIV,1976,Montreal,Athletics,Bronze
86281,Katerina Nikoloska,F,25.0,163.0,63.0,Macedonia,MKD,2016,Rio de Janeiro,Judo,Gold
53929,Pawe Krzysztof Jarosiski,M,25.0,195.0,99.0,Poland,POL,2000,Sydney,Rowing,Silver
116286,Siha Sukarno,M,,,,Indonesia,INA,1956,Melbourne,Fencing,Gold
22171,Francisc Coci,M,22.0,,,Romania,ROU,1952,Helsinki,Gymnastics,Gold
11144,Ulrich Beyer,M,28.0,172.0,63.0,East Germany,GDR,1976,Montreal,Boxing,Silver
135169,Marina Nikolayevna Znak,F,35.0,180.0,75.0,Belarus,BLR,1996,Atlanta,Rowing,Gold
104210,Frank Safanda,M,29.0,157.0,,United States,USA,1924,Paris,Gymnastics,Bronze
66020,Kari Juhani Laitinen,M,23.0,178.0,79.5,Finland,FIN,1988,Calgary,Ice Hockey,Gold
100884,Bohumila imnov (-etkov),F,21.0,164.0,54.0,Czechoslovakia,TCH,1968,Mexico City,Gymnastics,Gold
69380,Li Hongxue,F,29.0,160.0,52.0,China,CHN,2014,Sochi,Cross Country Skiing,Gold
46218,Regan Dean Harrison,M,25.0,178.0,71.0,Australia,AUS,2004,Athina,Swimming,Silver
68321,Waldemar Legie,M,28.0,180.0,85.0,Poland,POL,1992,Barcelona,Judo,Silver
7297,Viviana Ballabio,F,28.0,172.0,64.0,Italy,ITA,1996,,Basketball,Bronze
74366,Jorge Mandr Henrquez,M,23.0,180.0,80.0,Chile,CHI,2010,Vancouver,Alpine Skiing,Silver
44309,Davit Gvantseladze,M,27.0,167.0,73.0,Soviet Union,URS,1964,Tokyo,Wrestling,Bronze
69459,Li Ning,M,25.0,164.0,58.0,China,CHN,1988,Seoul,Gymnastics,Silver
97467,Montserrat Pujol Clusellas,F,27.0,172.0,58.0,Spain,ESP,1988,,Athletics,Gold
95923,Alena Valentinovna Polozkova,F,16.0,153.0,43.0,Belarus,BLR,1996,Atlanta,Gymnastics,Bronze
127611,Milo Vrati,M,20.0,173.0,71.0,Yugoslavia,YUG,1968,Mexico City,Gymnastics,Silver
9354,John Beers,M,20.0,183.0,75.0,Canada,CAN,1972,Munich,Athletics,Gold
100949,Akihiro Rinzaki,M,22.0,170.0,54.0,Japan,JPN,1964,Tokyo,Shooting,Silver
16416,Carmen Bunaciu,F,22.0,191.0,78.0,Romania,ROU,1984,Los Angeles,Swimming,Bronze
72809,Yvonne Mabille,F,22.0,,,France,FRA,1936,Berlin,Athletics,Silver
125311,Pl Vargha,M,,,,Hungary,HUN,1906,Athina,Athletics,Gold
24141,Stefan Csorich,M,26.0,171.0,78.0,Poland,POL,1948,Sankt Moritz,Ice Hockey,Silver
66626,Franois Lapointe,M,22.0,182.0,73.0,Canada,CAN,1984,Los Angeles,Athletics,Silver
95284,Federico Pizarro,M,25.0,190.0,84.0,Argentina,ARG,2012,London,Handball,Bronze
51019,"Cee Kay ""Celeste"" Hung",F,16.0,168.0,59.0,Hong Kong,HKG,1988,Seoul,Swimming,Bronze
16516,Donata Burgatta,F,22.0,170.0,84.0,Italy,ITA,1996,Atlanta,Judo,Gold
506,Andrei Abraham,M,19.0,,,Romania,ROU,1936,Berlin,Gymnastics,Gold
63073,Georgi Kostadinov,M,26.0,165.0,51.0,Bulgaria,BUL,1976,Montreal,Boxing,Gold
31327,Inge Eckel (-Sticher),F,19.0,,,Saar,SAA,1952,Helsinki,Athletics,Silver
109885,Dorothy Ada Shirley (-Emerson),F,29.0,164.0,56.0,Great Britain,GBR,1968,Mexico City,Athletics,Silver
27927,Jules Aim Devaquez,M,29.0,169.0,74.0,France,FRA,1928,Amsterdam,Football,Silver
111982,Vadym Rostyslavovych Slobodeniuk,M,31.0,185.0,77.0,Ukraine,UKR,2012,London,Athletics,Silver
4986,Josette Arne (Delmas-),F,27.0,,,France,FRA,1952,Helsinki,Swimming,Bronze
21345,Lucie Chroustovsk,F,22.0,168.0,58.0,Czech Republic,CZE,1994,Lillehammer,Cross Country Skiing,Bronze
106830,Markus Schiegl,M,26.0,178.0,73.0,Austria-1,AUT,2002,Salt Lake City,Luge,Gold
76918,James Robert Maxwell,M,25.0,183.0,81.0,United States,USA,1928,,Athletics,Silver
81756,Georgios Moraitinis,M,,,,Greece,GRE,1920,Antwerpen,Shooting,Silver
88086,Derek O'Farrell,M,29.0,191.0,85.0,Canada,CAN,2012,London,Rowing,Bronze
66019,Veikko Kalevi Laitinen,M,28.0,,,Finland,FIN,1948,Sankt Moritz,Speed Skating,Silver
89659,Glenn O'Shea,M,23.0,180.0,76.0,Australia,AUS,2012,London,Cycling,Bronze
60724,Frode Rasmussen Kirkebjerg,M,23.0,,,Denmark,DEN,1912,Stockholm,Equestrianism,Gold
94001,Tibor Pet,M,19.0,190.0,87.0,Hungary,HUN,2000,Sydney,Rowing,Gold
94354,Louis Pfenninger,M,19.0,183.0,70.0,Switzerland,SUI,1964,Tokyo,Cycling,Gold
79485,Tom Middleton,M,24.0,188.0,70.0,Great Britain,GBR,2000,Sydney,Rowing,Gold
47431,Johan Henrik Helln,M,24.0,181.0,73.0,Finland,FIN,1964,Tokyo,Athletics,Bronze
65373,Igor Kuzmin,M,25.0,188.0,92.0,Estonia,EST,2008,Beijing,Rowing,Silver
65919,Kalevi Johannes Lahdenranta,M,30.0,192.0,135.0,Finland,FIN,1972,Munich,Weightlifting,Gold
26484,Vincent de Nardi,M,25.0,193.0,83.0,France,FRA,1992,Barcelona,Water Polo,Bronze
111930,"Jaromr ""Jan"" lgr",M,18.0,178.0,64.0,Czechoslovakia,TCH,1960,,Athletics,Silver
117497,Gyula (Jlius-) Szepes (Strauch-),M,28.0,,,Hungary,HUN,1928,Sankt Moritz,Cross Country Skiing,Silver
66504,"John Theodore ""Ted"" Langlois",M,26.0,180.0,73.0,United States,USA,1994,Lillehammer,Ski Jumping,Bronze
33492,Bernt Sverre Evensen,M,26.0,175.0,,Norway,NOR,1932,Lake Placid,Speed Skating,Silver
108355,Rachidatou Seini Maikido,F,19.0,,,Niger,NIG,2008,Beijing,Athletics,Gold
30740,Lon Dupont,M,26.0,,,Belgium,BEL,1908,London,Athletics,Gold
127349,Johan Hbner von Holst,M,30.0,,,Sweden,SWE,1912,Stockholm,Shooting,Bronze
93692,Jos Perurena Lpez,M,23.0,175.0,68.0,Spain,ESP,1968,Mexico City,Canoeing,Bronze
128278,Roy Walsh,M,20.0,,,Great Britain,GBR,1956,Melbourne,Diving,Silver
39579,Aurelian Georgescu,M,21.0,174.0,64.0,Romania,ROU,1980,Moskva,Gymnastics,Silver
43162,George William Bittle Groseclose,M,45.0,,,United States,USA,1904,St. Louis,Golf,Silver
